artist_name,artist_clean,billboard_year,rank,popularity,genres,decade,is_rock
Selena Gomez,selena gomez,2015,62,67,[],2010,False
Selena Gomez,selena gomez,2015,62,82,[],2010,False
Selena Gomez,selena gomez,2015,62,70,[],2010,False
Selena Gomez,selena gomez,2015,62,65,[],2010,False
Little Big Town,little big town,2015,63,28,['country'],2010,False
Trey Songz,trey songz,2015,64,61,['r&b'],2010,False
Trey Songz,trey songz,2015,64,3,['r&b'],2010,False
Trey Songz,trey songz,2015,64,64,['r&b'],2010,False
One Direction,one direction,2015,65,60,[],2010,False
One Direction,one direction,2015,65,71,[],2010,False
One Direction,one direction,2015,65,57,[],2010,False
One Direction,one direction,2015,65,56,[],2010,False
One Direction,one direction,2015,65,62,[],2010,False
One Direction,one direction,2015,65,53,[],2010,False
One Direction,one direction,2015,65,63,[],2010,False
One Direction,one direction,2015,65,57,[],2010,False
One Direction,one direction,2015,65,57,[],2010,False
One Direction,one direction,2015,65,55,[],2010,False
One Direction,one direction,2015,65,76,[],2010,False
One Direction,one direction,2015,65,86,[],2010,False
One Direction,one direction,2015,65,0,[],2010,False
One Direction,one direction,2015,65,84,[],2010,False
One Direction,one direction,2015,65,57,[],2010,False
One Direction,one direction,2015,65,4,[],2010,False
One Direction,one direction,2015,65,57,[],2010,False
One Direction,one direction,2015,65,73,[],2010,False
One Direction,one direction,2015,65,82,[],2010,False
One Direction,one direction,2015,65,56,[],2010,False
One Direction,one direction,2015,65,62,[],2010,False
One Direction,one direction,2015,65,58,[],2010,False
One Direction,one direction,2015,65,78,[],2010,False
One Direction,one direction,2015,65,59,[],2010,False
One Direction,one direction,2015,65,84,[],2010,False
One Direction,one direction,2015,65,79,[],2010,False
One Direction,one direction,2015,65,54,[],2010,False
One Direction,one direction,2015,65,75,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,71,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,68,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,1,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,78,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,57,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,4,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,50,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,74,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,63,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,50,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,52,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,0,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,67,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,63,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,59,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,78,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,68,[],2010,False
Nicki Minaj featuring Drake and Lil Wayne,nicki minaj,2015,66,61,[],2010,False
Ariana Grande,ariana grande,2015,67,62,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,48,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,65,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,48,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,62,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,63,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,52,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,58,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,73,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,79,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,82,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,64,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,51,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,67,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,59,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,83,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,68,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,72,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,61,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,71,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,71,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,85,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,77,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,75,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,33,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,50,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,0,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,79,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,74,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,87,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,69,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,59,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,71,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,69,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,65,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,78,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,51,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,80,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,73,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,80,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,63,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,68,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,0,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,65,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,70,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,78,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,81,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,79,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,74,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,66,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,45,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,77,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,71,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,46,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,53,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,60,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,82,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,66,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,53,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,80,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,48,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,61,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,53,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,81,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,74,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,66,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,73,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,71,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,56,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,66,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,73,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,67,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,50,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,62,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,58,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,78,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,68,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,69,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,63,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,84,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,61,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,72,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,62,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,76,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,66,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,48,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,61,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,67,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,79,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,73,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,3,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,3,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,79,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,22,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,2,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,66,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,70,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,59,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,77,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,54,['pop'],2010,False
Ariana Grande,ariana grande,2015,67,62,['pop'],2010,False
Nick Jonas,nick jonas,2015,68,69,[],2010,False
Meek Mill featuring Chris Brown and Nicki Minaj,meek mill,2015,69,73,['rap'],2010,False
Rae Sremmurd,rae sremmurd,2015,70,71,[],2010,False
Rae Sremmurd,rae sremmurd,2015,70,61,[],2010,False
Rae Sremmurd,rae sremmurd,2015,70,77,[],2010,False
Rae Sremmurd,rae sremmurd,2015,70,77,[],2010,False
Rae Sremmurd,rae sremmurd,2015,70,69,[],2010,False
Vance Joy,vance joy,2015,71,10,['folk pop'],2010,False
Vance Joy,vance joy,2015,71,24,['folk pop'],2010,False
Vance Joy,vance joy,2015,71,80,['folk pop'],2010,False
Elle King,elle king,2015,73,75,[],2010,False
Meghan Trainor,meghan trainor,2015,74,64,[],2010,False
Meghan Trainor,meghan trainor,2015,74,72,[],2010,False
Meghan Trainor,meghan trainor,2015,74,73,[],2010,False
Meghan Trainor,meghan trainor,2015,74,69,[],2010,False
Meghan Trainor,meghan trainor,2015,74,78,[],2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,52,"['soft pop', 'pop']",2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,4,"['soft pop', 'pop']",2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,87,"['soft pop', 'pop']",2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,78,"['soft pop', 'pop']",2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,63,"['soft pop', 'pop']",2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,67,"['soft pop', 'pop']",2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,56,"['soft pop', 'pop']",2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,2,"['soft pop', 'pop']",2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,70,"['soft pop', 'pop']",2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,56,"['soft pop', 'pop']",2010,False
Charlie Puth featuring Meghan Trainor,charlie puth,2015,75,77,"['soft pop', 'pop']",2010,False
Meghan Trainor featuring John Legend,meghan trainor,2015,76,64,[],2010,False
Meghan Trainor featuring John Legend,meghan trainor,2015,76,72,[],2010,False
Meghan Trainor featuring John Legend,meghan trainor,2015,76,73,[],2010,False
Meghan Trainor featuring John Legend,meghan trainor,2015,76,69,[],2010,False
Meghan Trainor featuring John Legend,meghan trainor,2015,76,78,[],2010,False
Tove Lo,tove lo,2015,77,75,[],2010,False
Tove Lo,tove lo,2015,77,70,[],2010,False
Tove Lo,tove lo,2015,77,57,[],2010,False
Tove Lo,tove lo,2015,77,76,[],2010,False
Tove Lo,tove lo,2015,77,44,[],2010,False
Tove Lo,tove lo,2015,77,70,[],2010,False
James Newton Howard featuring Jennifer Lawrence,james newton howard,2015,78,33,['soundtrack'],2010,False
James Newton Howard featuring Jennifer Lawrence,james newton howard,2015,78,37,['soundtrack'],2010,False
James Newton Howard featuring Jennifer Lawrence,james newton howard,2015,78,33,['soundtrack'],2010,False
James Newton Howard featuring Jennifer Lawrence,james newton howard,2015,78,21,['soundtrack'],2010,False
James Newton Howard featuring Jennifer Lawrence,james newton howard,2015,78,19,['soundtrack'],2010,False
James Newton Howard featuring Jennifer Lawrence,james newton howard,2015,78,51,['soundtrack'],2010,False
James Newton Howard featuring Jennifer Lawrence,james newton howard,2015,78,40,['soundtrack'],2010,False
James Newton Howard featuring Jennifer Lawrence,james newton howard,2015,78,36,['soundtrack'],2010,False
James Newton Howard featuring Jennifer Lawrence,james newton howard,2015,78,49,['soundtrack'],2010,False
James Newton Howard featuring Jennifer Lawrence,james newton howard,2015,78,35,['soundtrack'],2010,False
O.T. Genasis,o.t. genasis,2015,79,59,[],2010,False
Sam Smith,sam smith,2015,81,36,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,0,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,28,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,25,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,29,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,31,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,66,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,0,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,82,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,33,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,75,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,27,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,50,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,32,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,55,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,85,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,66,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,77,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,36,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,26,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,0,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,27,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,73,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,0,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,23,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,82,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,30,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,78,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,28,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,25,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,30,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,30,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,0,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,27,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,45,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,61,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,72,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,29,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,29,['soft pop'],2010,False
Sam Smith,sam smith,2015,81,0,['soft pop'],2010,False
"Macklemore & Ryan Lewis featuring Eric Nally, Melle Mel, Kool Moe Dee and Grandmaster Caz",macklemore,2015,84,82,[],2010,False
"Macklemore & Ryan Lewis featuring Eric Nally, Melle Mel, Kool Moe Dee and Grandmaster Caz",macklemore,2015,84,75,[],2010,False
"Macklemore & Ryan Lewis featuring Eric Nally, Melle Mel, Kool Moe Dee and Grandmaster Caz",macklemore,2015,84,59,[],2010,False
"Macklemore & Ryan Lewis featuring Eric Nally, Melle Mel, Kool Moe Dee and Grandmaster Caz",macklemore,2015,84,79,[],2010,False
"Macklemore & Ryan Lewis featuring Eric Nally, Melle Mel, Kool Moe Dee and Grandmaster Caz",macklemore,2015,84,77,[],2010,False
"Macklemore & Ryan Lewis featuring Eric Nally, Melle Mel, Kool Moe Dee and Grandmaster Caz",macklemore,2015,84,2,[],2010,False
Sam Hunt,sam hunt,2015,85,66,"['country', 'pop country']",2010,False
Sam Hunt,sam hunt,2015,85,45,"['country', 'pop country']",2010,False
Sam Hunt,sam hunt,2015,85,38,"['country', 'pop country']",2010,False
Sam Hunt,sam hunt,2015,85,63,"['country', 'pop country']",2010,False
Luke Bryan,luke bryan,2015,87,75,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,44,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,60,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,37,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,56,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,67,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,44,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,32,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,68,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,37,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,38,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,44,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,46,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,33,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,63,"['country', 'acoustic country']",2010,False
Luke Bryan,luke bryan,2015,87,66,"['country', 'acoustic country']",2010,False
Big Sean featuring Drake and Kanye West,big sean,2015,88,63,[],2010,False
Big Sean featuring Drake and Kanye West,big sean,2015,88,60,[],2010,False
Big Sean featuring Drake and Kanye West,big sean,2015,88,74,[],2010,False
George Ezra,george ezra,2015,89,70,[],2010,False
George Ezra,george ezra,2015,89,74,[],2010,False
Sia,sia,2015,90,68,[],2010,False
Sia,sia,2015,90,60,[],2010,False
Sia,sia,2015,90,77,[],2010,False
Sia,sia,2015,90,68,[],2010,False
Sia,sia,2015,90,68,[],2010,False
Sia,sia,2015,90,77,[],2010,False
Sia,sia,2015,90,65,[],2010,False
Sia,sia,2015,90,66,[],2010,False
Sia,sia,2015,90,67,[],2010,False
Sia,sia,2015,90,78,[],2010,False
Sia,sia,2015,90,62,[],2010,False
Sia,sia,2015,90,54,[],2010,False
Sia,sia,2015,90,51,[],2010,False
Sia,sia,2015,90,77,[],2010,False
Sia,sia,2015,90,79,[],2010,False
Sia,sia,2015,90,63,[],2010,False
Sia,sia,2015,90,69,[],2010,False
Sia,sia,2015,90,70,[],2010,False
Sia,sia,2015,90,81,[],2010,False
Kelly Clarkson,kelly clarkson,2015,91,45,['christmas'],2010,False
Kelly Clarkson,kelly clarkson,2015,91,75,['christmas'],2010,False
Kelly Clarkson,kelly clarkson,2015,91,70,['christmas'],2010,False
Kelly Clarkson,kelly clarkson,2015,91,74,['christmas'],2010,False
Kelly Clarkson,kelly clarkson,2015,91,44,['christmas'],2010,False
Kelly Clarkson,kelly clarkson,2015,91,65,['christmas'],2010,False
Kelly Clarkson,kelly clarkson,2015,91,74,['christmas'],2010,False
Kelly Clarkson,kelly clarkson,2015,91,66,['christmas'],2010,False
Kelly Clarkson,kelly clarkson,2015,91,1,['christmas'],2010,False
Ed Sheeran,ed sheeran,2015,92,50,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,88,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,88,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,68,[],2010,False
Ed Sheeran,ed sheeran,2015,92,69,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,57,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,71,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,73,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,73,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,1,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,56,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,61,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,78,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,74,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,74,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,61,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,56,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,3,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,59,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,79,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,63,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,49,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,59,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,5,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,75,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,81,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,84,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,6,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,86,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,60,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,65,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,64,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,78,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,9,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,57,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,79,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,49,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,66,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,69,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,6,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,83,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,84,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,54,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,51,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,59,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,62,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,69,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,65,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,68,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,82,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,49,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,53,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,75,['soft pop'],2010,False
Ed Sheeran,ed sheeran,2015,92,60,['soft pop'],2010,False
Alessia Cara,alessia cara,2015,94,70,[],2010,False
Alessia Cara,alessia cara,2015,94,35,[],2010,False
Alessia Cara,alessia cara,2015,94,45,[],2010,False
Alessia Cara,alessia cara,2015,94,2,[],2010,False
Alessia Cara,alessia cara,2015,94,35,[],2010,False
Alessia Cara,alessia cara,2015,94,39,[],2010,False
Alessia Cara,alessia cara,2015,94,48,[],2010,False
Alessia Cara,alessia cara,2015,94,64,[],2010,False
Alessia Cara,alessia cara,2015,94,65,[],2010,False
Alessia Cara,alessia cara,2015,94,40,[],2010,False
Alessia Cara,alessia cara,2015,94,40,[],2010,False
Alessia Cara,alessia cara,2015,94,78,[],2010,False
Alessia Cara,alessia cara,2015,94,77,[],2010,False
Alessia Cara,alessia cara,2015,94,0,[],2010,False
Alessia Cara,alessia cara,2015,94,55,[],2010,False
Ne-Yo featuring Juicy J,ne-yo,2015,97,43,[],2010,False
Ne-Yo featuring Juicy J,ne-yo,2015,97,51,[],2010,False
Ne-Yo featuring Juicy J,ne-yo,2015,97,54,[],2010,False
Ne-Yo featuring Juicy J,ne-yo,2015,97,1,[],2010,False
Ne-Yo featuring Juicy J,ne-yo,2015,97,69,[],2010,False
Ne-Yo featuring Juicy J,ne-yo,2015,97,71,[],2010,False
Ne-Yo featuring Juicy J,ne-yo,2015,97,69,[],2010,False
Ne-Yo featuring Juicy J,ne-yo,2015,97,22,[],2010,False
One Direction,one direction,2015,98,60,[],2010,False
One Direction,one direction,2015,98,71,[],2010,False
One Direction,one direction,2015,98,57,[],2010,False
One Direction,one direction,2015,98,56,[],2010,False
One Direction,one direction,2015,98,62,[],2010,False
One Direction,one direction,2015,98,53,[],2010,False
One Direction,one direction,2015,98,63,[],2010,False
One Direction,one direction,2015,98,57,[],2010,False
One Direction,one direction,2015,98,57,[],2010,False
One Direction,one direction,2015,98,55,[],2010,False
One Direction,one direction,2015,98,76,[],2010,False
One Direction,one direction,2015,98,86,[],2010,False
One Direction,one direction,2015,98,0,[],2010,False
One Direction,one direction,2015,98,84,[],2010,False
One Direction,one direction,2015,98,57,[],2010,False
One Direction,one direction,2015,98,4,[],2010,False
One Direction,one direction,2015,98,57,[],2010,False
One Direction,one direction,2015,98,73,[],2010,False
One Direction,one direction,2015,98,82,[],2010,False
One Direction,one direction,2015,98,56,[],2010,False
One Direction,one direction,2015,98,62,[],2010,False
One Direction,one direction,2015,98,58,[],2010,False
One Direction,one direction,2015,98,78,[],2010,False
One Direction,one direction,2015,98,59,[],2010,False
One Direction,one direction,2015,98,84,[],2010,False
One Direction,one direction,2015,98,79,[],2010,False
One Direction,one direction,2015,98,54,[],2010,False
One Direction,one direction,2015,98,75,[],2010,False
Drake,drake,2015,99,76,['rap'],2010,False
Drake,drake,2015,99,69,['rap'],2010,False
Drake,drake,2015,99,63,['rap'],2010,False
Drake,drake,2015,99,1,['rap'],2010,False
Drake,drake,2015,99,50,['rap'],2010,False
Drake,drake,2015,99,62,['rap'],2010,False
Drake,drake,2015,99,73,['rap'],2010,False
Drake,drake,2015,99,0,['rap'],2010,False
Drake,drake,2015,99,73,['rap'],2010,False
Drake,drake,2015,99,55,['rap'],2010,False
Drake,drake,2015,99,58,['rap'],2010,False
Drake,drake,2015,99,66,['rap'],2010,False
Drake,drake,2015,99,57,['rap'],2010,False
Drake,drake,2015,99,75,['rap'],2010,False
Drake,drake,2015,99,58,['rap'],2010,False
Drake,drake,2015,99,59,['rap'],2010,False
Drake,drake,2015,99,4,['rap'],2010,False
Drake,drake,2015,99,67,['rap'],2010,False
Drake,drake,2015,99,75,['rap'],2010,False
Drake,drake,2015,99,79,['rap'],2010,False
Drake,drake,2015,99,69,['rap'],2010,False
Drake,drake,2015,99,61,['rap'],2010,False
Drake,drake,2015,99,65,['rap'],2010,False
Drake,drake,2015,99,63,['rap'],2010,False
Drake,drake,2015,99,66,['rap'],2010,False
Drake,drake,2015,99,80,['rap'],2010,False
Drake,drake,2015,99,72,['rap'],2010,False
Drake,drake,2015,99,73,['rap'],2010,False
Drake,drake,2015,99,71,['rap'],2010,False
Drake,drake,2015,99,85,['rap'],2010,False
